,radius,movement
15401,0.10783403197590292,[  0.20243709 -15.28510152]
15402,0.06342053075951334,[  3.2459707  -12.32289377]
15403,0.10949493989729606,[ -1.08867185 -13.19071004]
15404,0.047088710612590415,[ 0.01854578 -8.80158964]
15405,0.061772962658199274,[-0.51819127 -8.56728407]
15406,0.03661586050615397,[-0.33130904 -7.5877193 ]
15407,0.11388107697412324,[ -0.97922535 -12.72970142]
15408,0.043974226071262786,[-2.54827839 -8.79047619]
15409,0.060720535337452745,[  4.22273471 -12.97594604]
15410,0.11455827467918457,[  3.15843094 -12.3900218 ]
15411,0.06639962525144012,[  4.95253075 -13.50405324]
15412,0.12122857520034463,[ -0.06135909 -13.39038419]
15413,0.05276907128551534,[ 3.08262108 -9.80698006]
15414,0.05539123570498819,[  2.40691952 -12.411689  ]
15415,0.11744768587662581,[ -1.0741079  -12.72729397]
15416,0.056542943828827956,[  0.7648627 -12.2679952]
15417,0.11634486628109422,[ -2.15417367 -13.92893557]
15418,0.0415628169439877,[  0.78877932 -11.09434968]
15419,0.10104507859975798,[  2.00207962 -12.68775995]
15420,0.058997615251972266,[  2.47306397 -12.32592593]
15421,0.03900260178593648,[-0.54432855 -7.13624511]
15422,0.060720535337452745,[  4.77156177 -13.05508777]
15423,0.03833584151300923,[-0.76360393 -7.28308058]
15424,0.11556663101648108,[  3.65515616 -13.02813276]
15425,0.05227818553444664,[ 4.08230009 -9.26810422]
15426,0.10040514132915124,[  3.35974138 -13.07469465]
15427,0.060080230603120906,[  0.15357143 -11.8875    ]
15428,0.05855896518773173,[  3.63523535 -12.16433206]
15429,0.10455637106889328,[ -2.12747389 -12.13143356]
15430,0.05811700441605883,[  2.85515757 -10.18607686]
15431,0.03696625949953569,[-1.12264151 -8.17505241]
15432,0.10949493989729606,[  0.59855816 -13.45801564]
15433,0.09950231504774462,[ 2.51588983e-03 -1.42163665e+01]
15434,0.03765727742347802,[-0.23232323 -8.62424242]
15435,0.03517938085701023,[ -6.97348485 -14.14772727]
15436,0.10578216172353908,[ -0.93265459 -17.33973851]
15437,0.05943302791362329,[ 0.58871632 -7.17194446]
15438,0.033296746591493634,[ 0.6855814  -6.78976744]
15439,0.043680080789596086,[ 0.09022258 -5.31240064]
15440,0.11170953754245573,[  1.53956973 -13.48812586]
15441,0.04975115752387231,[-8.33333333e-04 -5.69041667e+00]
15442,0.03900260178593648,[ 3.30644673 -7.35865617]
15443,0.12260321266287089,[  0.48585537 -15.54030594]
15444,0.03626207577932128,[  2.96986446 -11.45282274]
15445,0.10866765920754098,[ -3.15945334 -13.16933527]
15446,0.03251318397229605,[  7.27820122 -13.77591463]
15447,0.04626010554261225,[-2.04326396 -7.71007667]
15448,0.08328057462613124,[  5.2191634  -12.73456579]
15449,0.03443867935796615,[ -4.38542199 -23.66393862]
15450,0.04843823046995752,[ 0.67689919 -6.62565695]
15451,0.03765727742347802,[-0.32987013 -6.74588745]
15452,0.11008204834130271,[  0.71004594 -11.58445358]
15453,0.0418718384251315,[-1.03562552e-03 -1.63359569e+00]
15454,0.03443867935796615,[ 0.11712511 -5.45119787]
15455,0.06601018127508748,[ -6.79043393 -19.18589744]
15456,0.05539123570498819,[ -1.38078188 -12.26817684]
15457,0.03251318397229605,[ 0.3195122  -6.47256098]
15458,0.04338394123411051,[-10.98408541 -19.08352639]
15459,0.04843823046995752,[-0.30265029 -6.23038138]
15460,0.10663183129052593,[  1.30133581 -14.59246126]
15461,0.054688570017718485,[-1.96018062 -9.88957307]
15462,0.03900260178593648,[-1.75336061e-03 -5.75043834e+00]
15463,0.11422017770573131,[  3.45427964 -13.9338927 ]
15464,0.08076586220405513,[ -0.4657444  -14.58646245]
15465,0.10759466645990536,[ -3.42770763 -13.96505054]
15466,0.04093777657320507,[-1.01600832 -6.004158  ]
15467,0.0415628169439877,[-0.16051322 -6.14270752]
15468,0.1038139495752415,[ -0.80101935 -14.12398585]
15469,0.03211423409074988,[  0.375 -20.   ]
15470,0.11799523050394453,[-2.75980084 -9.93375262]
15471,0.10142710294380852,[  1.11323412 -15.55829651]
15472,0.11066604208573352,[ -0.08111171 -14.27189581]
15473,0.11170953754245573,[  0.05440771 -14.30268595]
15474,0.12080246289700416,[  0.60536819 -13.97174722]
15475,0.11467075214828057,[ -0.31080747 -14.96221244]
15476,0.11078247140997638,[  2.13281209 -14.46587109]
15477,0.09950231504774462,[  1.94312438 -13.91498706]
15478,0.11297183227043407,[  0.44484127 -14.58239538]
15479,0.09700944173132722,[  0.15040778 -15.84687521]
15480,0.10711433072887463,[ -0.9597596  -14.30543507]
15481,0.06659349318298727,[ -0.36486103 -14.4507941 ]
15482,0.1131998281275235,[ -0.80574019 -12.22134184]
15483,0.11983817060917644,[  0.89452851 -13.23637685]
15484,0.09950231504774462,[  1.84166667 -14.12180871]
15485,0.10771441570838683,[  2.12359045 -13.71273646]
15486,0.1054159211720996,[  0.73409133 -13.53695253]
15487,0.03251318397229605,[-0.3902439  -6.26829268]
15488,0.10949493989729606,[  0.5528995  -14.31487352]
15489,0.033681692866586,[ 0.14318182 -5.73636364]
15490,0.10961261316059097,[  1.56054103 -14.15007641]
15491,0.03251318397229605,[ -3.58414634 -24.02865854]
15492,0.11239981931762458,[  4.97720365 -15.38128528]
15493,0.09526621371122208,[ -2.67373775 -14.92462235]
15494,0.03661586050615397,[-0.27276295 -5.55690738]
15495,0.11500752453902767,[  1.70624026 -15.45338358]
15496,0.042178595921168426,[ 0.69604387 -5.02154328]
15497,0.032907297561441534,[ 1.53548967 -5.52740341]
15498,0.07783976286904049,[  5.78915712 -11.78203764]
15499,0.060720535337452745,[  7.53774226 -14.02081918]
15500,0.03626207577932128,[ 0.50980392 -6.08      ]
15501,0.12520433408943685,[  0.29168004 -12.02968549]
15502,0.04484508736650191,[-0.6025641  -4.69230769]
15503,0.055854768771227865,[ 0.25678344 -6.37051123]
15504,0.03833584151300923,[-0.35706914 -5.42724458]
15505,0.0798024178385536,[  8.40107206 -15.9803314 ]
15506,0.039331743501314846,[-0.44358974 -5.87179487]
15507,0.04870364741825408,[  5.13573701 -18.58907741]
15508,0.09097458629015436,[  1.00392106 -14.04126827]
15509,0.048967625760521556,[-0.09215054 -6.90344086]
15510,0.09846037727742835,[ -1.32013154 -11.44807934]
15511,0.10193424162025967,[ 4.47956119e-03 -1.88498629e+01]
15512,0.06156391649976791,[ 0.59259259 -6.41103553]
15513,0.11054949013966757,[  1.19727511 -13.87441939]
15514,0.03867065871292404,[ 0.77862069 -8.00275862]
15515,0.03799807421080277,[ -4.54880952 -11.22380952]
15516,0.10984758151846191,[  0.83136407 -13.74048359]
15517,0.03731336814290423,[-0.46360153 -5.73563218]
15518,0.03406228904727216,[ 1.75389718 -5.79402985]
15519,0.054688570017718485,[ -1.47778813 -12.26126126]
15520,0.03833584151300923,[  2.28353492 -14.93843304]
15521,0.11433298778528327,[  0.52872658 -13.96661334]
15522,0.03900260178593648,[-0.37691687 -6.30468119]
15523,0.113427365700093,[ -0.69193943 -13.51361176]
15524,0.11019909467775947,[ -7.83005827 -15.87509599]
15525,0.05539123570498819,[  1.28594451 -14.75109359]
15526,0.04278551338295452,[ -2.96514085 -15.37359155]
15527,0.10687335330162032,[ -0.75844048 -13.31133085]
15528,0.05077706251929806,[  5.45352941 -27.49823529]
15529,0.03867065871292404,[ 1.33296014 -7.9888043 ]
15530,0.03251318397229605,[-0.20894309 -5.73902439]
15531,0.09832935875328712,[  1.17338813 -12.42160731]
15532,0.03211423409074988,[  0.28239437 -26.95176056]
15533,0.07800520357187296,[  2.69741679 -16.09490504]
15534,0.033296746591493634,[ 0.03023256 -4.83081395]
15535,0.09293728402313658,[  4.5630668  -14.63796606]
15536,0.042178595921168426,[ -5.84967981 -28.85305022]
15537,0.04093777657320507,[ 0.65623342 -4.96180371]
15538,0.10890466637939827,[  0.89647059 -14.19191816]
15539,0.05178264652576432,[  2.02454992 -10.39136661]
15540,0.10878622733796384,[  0.20482548 -15.49075696]
15541,0.03406228904727216,[  7.27222222 -21.42222222]
15542,0.03406228904727216,[ -3.72676768 -26.59545455]
15543,0.05699711131620415,[ 1.53439153 -9.60740741]
15544,0.09210124948615972,[  0.33157796 -11.22226149]
15545,0.09898271716182111,[ -2.15286476 -12.87228514]
15546,0.03211423409074988,[-0.725 -5.075]
15547,0.03696625949953569,[ -1.26750524 -23.47631027]
15548,0.1080728673337662,[  1.87063288 -13.17949756]
15549,0.06522431777218035,[  4.33646139 -13.29032258]
15550,0.041251480598137866,[ 0.41783217 -5.67249417]
15551,0.061354158082476434,[  4.22722258 -13.68571297]
15552,0.09793525152104311,[  4.51478495 -13.1673998 ]
15553,0.05767165682321281,[  3.19707149 -12.01808786]
15554,0.1139942226324083,[ -0.86342593 -15.89649471]
15555,0.06601018127508748,[  5.06980702 -12.70990447]
15556,0.09526621371122208,[  2.29201555 -12.26824163]
15557,0.05325543245432877,[  4.28867624 -10.86953748]
15558,0.10626851905446187,[  1.50186567 -13.04863525]
15559,0.06962200045105543,[  4.34516016 -14.21586392]
15560,0.08234655733771322,[ -0.01767797 -13.69771863]
15561,0.10344074063959578,[  0.71465216 -14.40287602]
15562,0.06522431777218035,[  3.52121212 -13.02626263]
15563,0.10566022259168344,[ -0.79380759 -14.57990904]
15564,0.06999135052539376,[ -0.09082007 -14.10911873]
15565,0.07126900345756736,[  3.03412602 -14.00441404]
15566,0.0992428561575031,[  2.02493067 -13.42586109]
15567,0.05373739189297661,[  0.86701128 -12.83317669]
15568,0.056085098691793525,[ -0.8111367  -12.88145238]
15569,0.09885239094708934,[  0.59774117 -11.23150138]
15570,0.06868993698426523,[  3.30241826 -14.12725297]
15571,0.045416385396362884,[ 0.15       -8.72616279]
15572,0.0556234850913393,[ -0.23142077 -11.91748634]
15573,0.10878622733796384,[  4.3660559  -14.19803226]
15574,0.05631448655585085,[ -1.62372316 -12.41213258]
15575,0.10771441570838683,[  0.04899225 -14.46490956]
15576,0.07017529657329155,[  5.42521815 -13.20709715]
15577,0.04598058572955262,[ 0.2543554  -8.23461092]
15578,0.1258206019675023,[  1.18689454 -12.75021974]
15579,0.06522431777218035,[  3.51613728 -14.05213582]
15580,0.05421506699268316,[  2.48338767 -11.59229933]
15581,0.10180769378547276,[ -2.13611333 -13.22513387]
15582,0.06093247502315768,[ 1.25674603 -9.90456349]
15583,0.11308588765765591,[  1.78357431 -13.23645973]
15584,0.05397675785224819,[  1.01129081 -12.02296308]
15585,0.06850200246796762,[  3.92938543 -13.40021707]
15586,0.11755739882523539,[  1.26429887 -14.65432116]
15587,0.05515800841350847,[ -2.48050158 -10.11478572]
15588,0.10914115887587877,[ -0.64508349 -15.49975263]
15589,0.06678679835935736,[  2.54113738 -12.87650133]
15590,0.057447688377806304,[ -1.97135417 -13.13733553]
15591,0.04843823046995752,[  0.30769231 -16.10989011]
15592,0.05699711131620415,[ -0.10431746 -10.24926984]
15593,0.11545502632505265,[ -0.06731141 -12.56028192]
15594,0.032907297561441534,[ 0.14111498 -4.48199768]
15595,0.07054174969981393,[  4.44223567 -14.32842559]
15596,0.10699390985805615,[  0.57905983 -13.25912451]
15597,0.08983379399990654,[  3.94588847 -14.98099193]
15598,0.05000960683454773,[ -3.31914422 -10.29641947]
15599,0.06581459512288307,[  5.06996928 -13.40053763]
15600,0.057447688377806304,[ -1.88423295 -10.46036932]
15601,0.08954632512200526,[  6.47270966 -12.00932534]
15602,0.06382577789091295,[  4.05268782 -13.82886734]
15603,0.10878622733796384,[ -2.79161894 -11.18141747]
15604,0.05178264652576432,[-4.54985755 -9.37001425]
15605,0.06301267745665633,[  5.18135735 -13.43510683]
15606,0.10529355790256793,[ -7.343035  -16.2400047]
15607,0.0596495423935709,[ 0.12209873 -9.86547891]
15608,0.0572228433335207,[  6.35040652 -16.85890892]
15609,0.03517938085701023,[ 0.15416667 -5.56666667]
15610,0.061772962658199274,[ -5.59876789 -14.81418919]
15611,0.10783403197590292,[  1.77760091 -14.09969407]
15612,0.03554394376350865,[ 0.41938776 -4.35816327]
15613,0.06793507959647048,[  1.3033462  -13.62929793]
15614,0.06717173986622077,[ -2.8389011  -14.15428571]
15615,0.10578216172353908,[ -0.02752111 -14.01353248]
15616,0.06362347697665749,[  5.61296581 -12.47712131]
15617,0.03443867935796615,[ 0.20984916 -5.39662822]
15618,0.03443867935796615,[ 0.37648221 -5.00592885]
15619,0.05128231936691707,[ -0.23583878 -11.71078431]
15620,0.11864894869472854,[ -0.45112927 -12.36526957]
15621,0.06812457809454432,[  4.32982456 -12.86725146]
15622,0.05539123570498819,[  0.24947479 -11.79516807]
15623,0.11066604208573352,[  1.37750065 -14.68655432]
15624,0.07144966028341657,[  2.80770471 -13.80415861]
15625,0.04513164036117097,[  1.12936431 -10.76895257]
15626,0.05515800841350847,[  0.60536501 -11.19911918]
15627,0.12499823628042736,[  0.66614446 -14.0079375 ]
15628,0.06301267745665633,[  3.93738712 -14.13877182]
15629,0.10066160443231871,[  0.16640803 -12.84163832]
15630,0.07358295430319632,[  1.20982    -13.38115744]
15631,0.10578216172353908,[ -0.40519    -13.68183879]
15632,0.05767165682321281,[  1.45451163 -12.17023256]
15633,0.06321693302460576,[ -0.47047463 -13.1068009 ]
15634,0.0727016895270106,[  1.70866682 -13.40937722]
15635,0.11433298778528327,[  4.20705239 -11.89601385]
15636,0.033681692866586,[-0.15909091 -4.77272727]
15637,0.08328057462613124,[ -0.04870808 -14.44276012]
15638,0.054688570017718485,[  0.44115442 -10.79137931]
15639,0.10319118481007158,[ -2.43567952 -18.35299547]
15640,0.034811000225527716,[-0.23404255 -5.04255319]
15641,0.06678679835935736,[  5.28178258 -13.39082603]
15642,0.10711433072887463,[  0.14588829 -12.46380068]
15643,0.05943302791362329,[ -1.65100037 -11.11137951]
15644,0.033681692866586,[-0.04545455 -4.63636364]
15645,0.043680080789596086,[ -1.66166383 -21.6248461 ]
15646,0.0710878875270173,[  3.70586081 -13.93699634]
15647,0.11689757659536887,[ -7.18550943 -16.16369811]
15648,0.05000960683454773,[-1.48487225 -9.83538772]
15649,0.061772962658199274,[  5.27541614 -13.02474494]
15650,0.10091741578365145,[ -0.57337305 -12.52905436]
15651,0.0567704817454536,[  3.50824779 -10.56955752]
15652,0.06422846818149976,[  4.93214286 -11.64572981]
15653,0.09307589302487539,[  2.20087752 -15.43529087]
15654,0.0611436800759377,[ -1.36146689 -20.24050356]
15655,0.05855896518773173,[  3.07754118 -11.82477185]
15656,0.06362347697665749,[ -2.94580053 -15.63460854]
15657,0.047088710612590415,[-0.08601849 -9.41370132]
15658,0.10937714003543697,[ -2.50925926 -14.8324553 ]
15659,0.04763310685561104,[-0.37012987 -8.66233766]
15660,0.05699711131620415,[  1.04897406 -11.98064266]
15661,0.052031005967529964,[  2.26190476 -10.20136054]
15662,0.06402743961897149,[ -1.37292326 -14.5981023 ]
15663,0.061981303764539905,[  3.68309703 -13.34001511]
15664,0.07035876171402046,[ -5.99228395 -15.8601466 ]
15665,0.10243886966294106,[ -3.51975976 -18.28812449]
15666,0.0556234850913393,[  5.7881877  -10.69263754]
15667,0.10256463873383415,[  0.68048926 -13.62841616]
15668,0.06793507959647048,[  3.50258528 -14.33760252]
15669,0.05276907128551534,[ 3.33525853 -9.96067107]
15670,0.032907297561441534,[-0.28064843 -4.70567376]
15671,0.11864894869472854,[  2.08615551 -12.74467199]
15672,0.06482781368582924,[  5.07335936 -13.12377765]
15673,0.03443867935796615,[ 0.28656126 -5.48418972]
15674,0.05227818553444664,[ -0.29053264 -11.80722992]
15675,0.08171794847063736,[ -0.26640927 -14.82889657]
15676,0.060720535337452745,[  4.76564899 -11.61919381]
15677,0.03626207577932128,[-0.04171123 -4.58003565]
15678,0.09767162990821954,[  1.42385135 -12.18533784]
15679,0.06050785329926984,[  6.41614224 -11.9474578 ]
15680,0.05227818553444664,[  2.96368432 -11.59799148]
15681,0.12037484221737746,[  2.12717019 -12.83687879]
15682,0.06402743961897149,[  3.88583372 -13.24279031]
15683,0.10902297675255856,[  0.92029826 -11.91481562]
15684,0.058778699412617694,[  1.86507463 -11.26692537]
15685,0.0572228433335207,[  0.13045669 -12.03968504]
15686,0.0650263679445921,[ -5.74420732 -11.01097561]
15687,0.11799523050394453,[  0.28189374 -13.22908438]
15688,0.05301280963235855,[  1.70328126 -12.33035788]
15689,0.054923790759230956,[  0.81485968 -11.92637459]
15690,0.11285766161744713,[ -2.09255172 -15.22502912]
15691,0.06522431777218035,[  2.98181818 -14.6       ]
15692,0.10104507859975798,[  0.79736137 -14.63651824]
15693,0.08721246889270866,[ -0.18323104 -14.46714342]
15694,0.05699711131620415,[  2.32170224 -12.24438971]
15695,0.0650263679445921,[  0.48183009 -12.09170895]
15696,0.11534331364642562,[ -0.55014691 -13.25152715]
15697,0.06321693302460576,[  3.77580645 -12.56387946]
15698,0.06601018127508748,[  5.63777994 -13.1784136 ]
15699,0.09714224048170114,[  0.02339546 -11.07574435]
15700,0.03554394376350865,[-0.45918367 -5.06802721]
15701,0.056085098691793525,[  3.81173982 -11.49828133]
15702,0.06522431777218035,[  3.51439394 -14.30435606]
15703,0.033681692866586,[ -3.16409861 -13.3559322 ]
15704,0.10356529305152865,[ -5.09663807 -12.19467695]
15705,0.06260216704471842,[  5.19678176 -13.41677841]
15706,0.11523149266653117,[  3.54373634 -13.95343955]
15707,0.06301267745665633,[  4.82900433 -12.94047619]
15708,0.061772962658199274,[ -3.8920697  -15.20128023]
15709,0.05397675785224819,[  3.30888061 -11.01855302]
15710,0.09376586461118182,[  1.77141373 -15.4538505 ]
15711,0.06793507959647048,[ -1.71454723 -14.00321939]
15712,0.04455669153032238,[-1.13766234 -9.5804329 ]
15713,0.06659349318298727,[  3.27339762 -13.17682927]
15714,0.1080728673337662,[  0.95276965 -14.40595855]
15715,0.05301280963235855,[  4.25394495 -10.40117431]
15716,0.05855896518773173,[  1.65851637 -10.99899355]
15717,0.05397675785224819,[  1.57522124 -11.80800777]
15718,0.11365444774061598,[ 1.25370880e-02 -1.27536818e+01]
15719,0.06442886950523666,[  1.69047619 -14.52277433]
15720,0.11722795194070736,[  0.78790636 -13.53559298]
15721,0.06321693302460576,[  5.12535783 -13.5741081 ]
15722,0.03554394376350865,[-0.86543367 -4.94897959]
15723,0.06522431777218035,[  3.27705628 -12.35151515]
15724,0.08343522763700895,[ 0.57037037 -8.66018519]
15725,0.060080230603120906,[  4.41031746 -12.29047619]
15726,0.05077706251929806,[  0.09990291 -11.55      ]
15727,0.055854768771227865,[  0.99001907 -12.27050223]
15728,0.0796407106453616,[ -2.49110217 -17.604398  ]
15729,0.1268410615190267,[ -4.88508065 -19.14614351]
15730,0.05986527381164558,[  0.33980635 -11.16070752]
15731,0.033681692866586,[-0.01740812 -5.18471954]
15732,0.11054949013966757,[ -2.62569398 -13.16861775]
15733,0.04975115752387231,[  1.79464286 -10.62053571]
15734,0.083743676850263,[  5.7637468  -16.44295762]
15735,0.06943658866927348,[  2.69846663 -15.30354241]
15736,0.10759466645990536,[ -1.14186167 -13.0209049 ]
15737,0.06522431777218035,[  3.81113841 -12.49172809]
15738,0.11170953754245573,[  0.29261749 -13.34800173]
15739,0.06542166865517303,[  4.71686747 -13.77289982]
15740,0.11147849378417145,[  3.5859183  -14.80025581]
15741,0.06659349318298727,[  2.23272307 -14.85770246]
15742,0.10687335330162032,[  2.48890011 -13.06615206]
15743,0.05445233318969914,[  2.35726496 -11.38119658]
15744,0.06620518962098663,[  2.34454806 -12.15868006]
15745,0.12333705631611026,[ 0.08516949 -1.97245763]
15746,0.0572228433335207,[  0.37203098 -11.59367476]
15747,0.0556234850913393,[  3.38567493 -11.42431129]
15748,0.06321693302460576,[  3.40645161 -13.63248848]
15749,0.11523149266653117,[  0.27096435 -14.61327344]
15750,0.06342053075951334,[  2.77948718 -14.84487179]
15751,0.11297183227043407,[ -2.26281034 -13.1770875 ]
15752,0.05767165682321281,[  4.39906977 -11.0775814 ]
15753,0.11578951768645235,[ -0.59971088 -13.36443841]
15754,0.06906427183764484,[  1.90220056 -13.83243243]
15755,0.04681413853074089,[-0.19529412 -8.43607843]
15756,0.03731336814290423,[ 0.44814815 -5.38888889]
15757,0.11634486628109422,[  0.49488722 -12.90746867]
15758,0.06482781368582924,[ -4.84941439 -14.74697899]
15759,0.06321693302460576,[  5.0802244  -13.89995325]
15760,0.03517938085701023,[ 0.375      -5.39583333]
15761,0.03661586050615397,[ 0.11647315 -6.70065312]
15762,0.08297040381061695,[ -0.20587547 -14.30844257]
15763,0.0998902397744809,[  1.2421447  -13.94049742]
15764,0.06925068046773973,[ -2.27956989 -13.79569892]
15765,0.043974226071262786,[-0.05094527 -8.82985075]
15766,0.06382577789091295,[  3.06090112 -12.97632115]
15767,0.10142710294380852,[-1.18922306 -8.19799499]
15768,0.06774505102956152,[  5.66378565 -11.90722026]
15769,0.05445233318969914,[-0.60039526 -9.90118577]
15770,0.06422846818149976,[  4.45202703 -13.40692568]
15771,0.11194010442871269,[  1.56275104 -14.1427885 ]
15772,0.0572228433335207,[  3.12667496 -12.05290786]
15773,0.11766700947732267,[  1.91178981 -13.88318583]
15774,0.06260216704471842,[  2.93098911 -12.18203267]
15775,0.06999135052539376,[  5.71362229 -13.82817337]
15776,0.1126289731117017,[  0.99656804 -12.16532911]
15777,0.06561842599764289,[  6.06036906 -12.82109251]
15778,0.10890466637939827,[  2.71432729 -11.91350565]
15779,0.0399818990096143,[-1.87241213 -8.14564275]
15780,0.06362347697665749,[  2.32730635 -13.91933429]
15781,0.09767162990821954,[  3.7878791  -15.89712193]
15782,0.058338403329857166,[  3.05595875 -12.13566336]
15783,0.05052253929987899,[  0.2102605  -13.41905901]
15784,0.10626851905446187,[ -0.21287901 -14.64634046]
15785,0.07144966028341657,[  2.00920974 -13.73232323]
15786,0.033296746591493634,[-0.34537358 -4.31420089]
15787,0.03443867935796615,[-0.18398727 -5.75026511]
15788,0.11170953754245573,[ -0.07962623 -14.34249906]
15789,0.04426641683429341,[-2.74516031 -8.41984271]
15790,0.06812457809454432,[  4.11436782 -13.52701149]
15791,0.03251318397229605,[-0.54901961 -4.42563367]
15792,0.03443867935796615,[  0.12959866 -12.64632107]
15793,0.032907297561441534,[ 0.12369338 -3.92392567]
15794,0.11645561820172774,[ -0.49428931 -13.16271292]
15795,0.04790298497483165,[-1.06920088 -9.7694004 ]
15796,0.06382577789091295,[ -1.02424008 -13.58981314]
15797,0.06362347697665749,[  4.27443242 -14.47704271]
15798,0.033681692866586,[ 0.20177384 -5.37749446]
15799,0.11194010442871269,[  3.07687872 -14.88861367]
15800,0.03406228904727216,[ 0.14092141 -4.99457995]
15801,0.048967625760521556,[-2.3407869  -9.75684262]
15802,0.0611436800759377,[  4.35830957 -12.74218304]
15803,0.043680080789596086,[ 0.06016731 -9.17438867]
15804,0.10675266059987486,[  3.70060979 -14.55404618]
15805,0.0799637980192286,[ -0.21667714 -13.71887655]
15806,0.06382577789091295,[  4.42389339 -12.80293262]
15807,0.11365444774061598,[  1.59308051 -15.98060848]
15808,0.05397675785224819,[  1.67474126 -12.18869057]
15809,0.06382577789091295,[  0.23080169 -13.96509398]
15810,0.06093247502315768,[ -1.77948113 -12.04192872]
15811,0.11410725609858453,[  2.30160329 -14.21508776]
15812,0.05227818553444664,[  1.66020102 -11.52556868]
15813,0.033681692866586,[ -8.07124212 -21.90382538]
15814,0.06581459512288307,[  1.7797619  -13.41320598]
15815,0.04817135113612482,[ 2.06178862 -8.4495935 ]
15816,0.1108987784986071,[ -3.84108103 -18.80968007]
15817,0.06522431777218035,[  3.01580511 -14.49685086]
15818,0.113427365700093,[  2.09945919 -14.71034829]
15819,0.05855896518773173,[  0.78366648 -12.5972859 ]
15820,0.10406201193505993,[  2.93648183 -13.30261591]
15821,0.062188946904840385,[ -3.2481761  -15.09761006]
15822,0.05986527381164558,[ -2.39590312 -13.68718765]
15823,0.06239589904724462,[  2.67123065 -12.55304108]
15824,0.03406228904727216,[-0.34830918 -4.552657  ]
15825,0.06717173986622077,[ -1.04268156 -14.32316042]
15826,0.06482781368582924,[  0.11862188 -12.23552297]
15827,0.1173378703445468,[  0.93795498 -13.55152176]
15828,0.03517938085701023,[-0.15213178 -4.51114341]
15829,0.054923790759230956,[ -0.9742922  -11.95706464]
15830,0.057447688377806304,[ -0.15970799 -11.7265625 ]
15831,0.06301267745665633,[  5.81690141 -13.8028169 ]
15832,0.11523149266653117,[  0.7448394  -15.18385159]
15833,0.06755448792061862,[  5.58995783 -13.07197422]
15834,0.1061471386390026,[ -0.75762637 -11.79527524]
15835,0.0556234850913393,[  4.328125 -11.371875]
15836,0.061354158082476434,[  1.36338645 -13.21232877]
15837,0.09620879991112272,[  2.73573128 -15.10364485]
15838,0.04653794651243769,[-1.62997199 -9.92913165]
15839,0.06601018127508748,[  4.2735982 -13.6599042]
15840,0.09740729483650816,[  2.14244753 -13.98007871]
15841,0.06050785329926984,[  4.45329329 -11.31980116]
15842,0.061772962658199274,[  3.80803881 -11.91424116]
15843,0.11973054762329116,[  2.07528379 -13.9499529 ]
15844,0.06639962525144012,[  4.97828412 -14.18977321]
15845,0.09196117145910523,[  0.82829952 -15.16175633]
15846,0.05631448655585085,[  2.0510097  -12.41981379]
15847,0.05767165682321281,[ -4.61214032 -12.09341742]
15848,0.04975115752387231,[ -0.12755503 -11.19496855]
15849,0.12080246289700416,[ -1.50033257 -14.26450218]
15850,0.05943302791362329,[ -2.30656934 -12.14587135]
15851,0.07323172101230795,[  0.36557042 -13.58533073]
15852,0.09660995022605648,[  3.20207682 -13.71329295]
15853,0.04338394123411051,[  0.055471   -10.10553019]
15854,0.08780174903431721,[ -3.98178501 -16.28790182]
15855,0.06793507959647048,[  3.62601756 -14.05184358]
15856,0.06239589904724462,[  3.9465164  -12.96367298]
15857,0.03517938085701023,[-0.53343023 -4.92296512]
15858,0.10553814257103068,[  2.03705548 -14.50071012]
15859,0.05052253929987899,[  1.26337055 -11.0261563 ]
15860,0.1108987784986071,[  3.71232777 -10.74726433]
15861,0.067363385733172,[  2.84251839 -13.13610089]
15862,0.03211423409074988,[-0.225 -4.55 ]
15863,0.11066604208573352,[ -1.94458037 -13.56639855]
15864,0.0650263679445921,[  1.87756739 -13.26379974]
15865,0.06321693302460576,[  5.41309873 -12.21329423]
15866,0.04790298497483165,[-0.2290813  -8.59762062]
15867,0.10663183129052593,[ -3.65836758 -19.53984369]
15868,0.05539123570498819,[  4.35006634 -11.49800973]
15869,0.061772962658199274,[  2.63184338 -12.84823285]
15870,0.10961261316059097,[-7.71241408e-03 -1.33037529e+01]
15871,0.05631448655585085,[  1.81126597 -12.15292296]
15872,0.06342053075951334,[  1.32268989 -13.03592163]
15873,0.03517938085701023,[ 0.07440476 -6.30654762]
15874,0.11755739882523539,[  2.18139966 -13.74359766]
15875,0.055854768771227865,[  5.01285583 -10.94726486]
15876,0.05397675785224819,[  0.78753367 -13.10750289]
15877,0.12144107067490549,[  1.69867303 -14.33175648]
15878,0.06561842599764289,[  0.99208989 -16.28860797]
15879,0.10902297675255856,[-1.03131354e-02 -1.31145366e+01]
15880,0.06029442105290566,[  4.93284233 -11.58701582]
15881,0.06321693302460576,[ -1.12785924 -16.54696271]
15882,0.10795351570449638,[  0.14227609 -12.85175634]
15883,0.06999135052539376,[ -1.5987183  -14.33926916]
15884,0.06462864942503209,[ -3.11869701 -15.37527889]
15885,0.03251318397229605,[-0.40944473 -4.26569798]
15886,0.047088710612590415,[ -3.91834038 -15.26929175]
15887,0.10406201193505993,[ -0.93657668 -12.65952381]
15888,0.06962200045105543,[  3.5287234  -13.09243499]
15889,0.03406228904727216,[ 0.00694444 -4.43333333]
15890,0.04626010554261225,[-0.16507266 -9.74102596]
